"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007005","GO:0007005","mitochondrion organization","2/163","179/21676",0.390352898701286,0.565331966977291,0.511460605401102,"NA/NA",2
"GO:0090627","GO:0090627","plant epidermal cell differentiation","2/163","179/21676",0.390352898701286,0.565331966977291,0.511460605401102,"BST1/ATAIG1",2
"GO:0009736","GO:0009736","cytokinin-activated signaling pathway","1/163","66/21676",0.392823693248446,0.565331966977291,0.511460605401102,"AtKFB50",1
"GO:0009749","GO:0009749","response to glucose","1/163","66/21676",0.392823693248446,0.565331966977291,0.511460605401102,"RPT5B",1
"GO:0010114","GO:0010114","response to red light","1/163","66/21676",0.392823693248446,0.565331966977291,0.511460605401102,"ABCI21",1
"GO:0046939","GO:0046939","nucleotide phosphorylation","1/163","66/21676",0.392823693248446,0.565331966977291,0.511460605401102,"PGI",1
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process","3/163","300/21676",0.392966009668029,0.565331966977291,0.511460605401102,"TBL33/PGI/TBL32",3
"GO:0009894","GO:0009894","regulation of catabolic process","2/163","181/21676",0.395655258298152,0.568175208763292,0.514032910259334,"AtCDC48B/ARI9",2
"GO:0009845","GO:0009845","seed germination","2/163","182/21676",0.398298623211344,0.570942450898276,0.516536457591387,"LAF3/ATPTB1",2
"GO:0031669","GO:0031669","cellular response to nutrient levels","2/163","183/21676",0.400936682932533,0.572059534772558,0.517547092807505,"ATAIG1/ATG8B",2
"GO:0006576","GO:0006576","cellular biogenic amine metabolic process","1/163","68/21676",0.401948983027142,0.572059534772558,0.517547092807505,"CYP98A9",1
"GO:0009808","GO:0009808","lignin metabolic process","1/163","68/21676",0.401948983027142,0.572059534772558,0.517547092807505,"ATLAC15",1
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","1/163","68/21676",0.401948983027142,0.572059534772558,0.517547092807505,"DELTA-OAT",1
"GO:0050790","GO:0050790","regulation of catalytic activity","3/163","306/21676",0.405099258196992,0.574377526069819,0.519644199112232,"CYC3/ATB/CYCP2;1",3
"GO:0010073","GO:0010073","meristem maintenance","2/163","185/21676",0.406196609097015,0.574377526069819,0.519644199112232,"RPT2b/RPT2a",2
"GO:0006816","GO:0006816","calcium ion transport","1/163","69/21676",0.406460382312896,0.574377526069819,0.519644199112232,"ATGLR1.1",1
"GO:0031503","GO:0031503","protein-containing complex localization","1/163","69/21676",0.406460382312896,0.574377526069819,0.519644199112232,"AtSAC3B",1
"GO:0006163","GO:0006163","purine nucleotide metabolic process","2/163","186/21676",0.408818340009741,0.576105223276499,0.521207261367499,"PGI/ADSS",2
"GO:0071669","GO:0071669","plant-type cell wall organization or biogenesis","3/163","308/21676",0.409128678010663,0.576105223276499,0.521207261367499,"TBL33/AtFLA12/TBL32",3
"GO:0006972","GO:0006972","hyperosmotic response","1/163","70/21676",0.410937957065661,0.577312134201118,0.522299163874749,"DELTA-OAT",1
"GO:0042440","GO:0042440","pigment metabolic process","2/163","187/21676",0.411434494637685,0.577312134201118,0.522299163874749,"HEMG1/ATAIG1",2
"GO:0044036","GO:0044036","cell wall macromolecule metabolic process","2/163","188/21676",0.414045008465014,0.579788829402411,0.524539850941889,"TBL33/TBL32",2
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","1/163","71/21676",0.415381959333471,0.579788829402411,0.524539850941889,"HEMG1",1
"GO:0009746","GO:0009746","response to hexose","1/163","71/21676",0.415381959333471,0.579788829402411,0.524539850941889,"RPT5B",1
"GO:0030162","GO:0030162","regulation of proteolysis","1/163","72/21676",0.419792639297769,0.582882811011013,0.527339002235415,"ARI9",1
"GO:0051168","GO:0051168","nuclear export","1/163","72/21676",0.419792639297769,0.582882811011013,0.527339002235415,"AtSAC3B",1
"GO:0071368","GO:0071368","cellular response to cytokinin stimulus","1/163","72/21676",0.419792639297769,0.582882811011013,0.527339002235415,"AtKFB50",1
"GO:0010102","GO:0010102","lateral root morphogenesis","1/163","73/21676",0.424170245287144,0.585242628873048,0.529473949386566,"RPT2a",1
"GO:0044728","GO:0044728","DNA methylation or demethylation","1/163","73/21676",0.424170245287144,0.585242628873048,0.529473949386566,"AtSAC3B",1
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","1/163","73/21676",0.424170245287144,0.585242628873048,0.529473949386566,"HUB1",1
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","2/163","192/21676",0.424429409646954,0.585242628873048,0.529473949386566,"AGD2/DELTA-OAT",2
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","1/163","74/21676",0.428515023790972,0.586674566932206,0.530769435843045,"PGI",1
"GO:0010101","GO:0010101","post-embryonic root morphogenesis","1/163","74/21676",0.428515023790972,0.586674566932206,0.530769435843045,"RPT2a",1
"GO:0010628","GO:0010628","positive regulation of gene expression","1/163","74/21676",0.428515023790972,0.586674566932206,0.530769435843045,"HEN2",1
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","1/163","74/21676",0.428515023790972,0.586674566932206,0.530769435843045,"HEMG1",1
"GO:0009657","GO:0009657","plastid organization","3/163","318/21676",0.429148397141124,0.586674566932206,0.530769435843045,"ATNOA1/PDE225/PDV2",3
"GO:0005982","GO:0005982","starch metabolic process","1/163","75/21676",0.432827219472949,0.587671710255435,0.531671559829589,"PGI",1
"GO:0006767","GO:0006767","water-soluble vitamin metabolic process","1/163","75/21676",0.432827219472949,0.587671710255435,0.531671559829589,"PyrD",1
"GO:0031348","GO:0031348","negative regulation of defense response","1/163","75/21676",0.432827219472949,0.587671710255435,0.531671559829589,"ATCDC48",1
"GO:0034284","GO:0034284","response to monosaccharide","1/163","75/21676",0.432827219472949,0.587671710255435,0.531671559829589,"RPT5B",1
"GO:0009742","GO:0009742","brassinosteroid mediated signaling pathway","1/163","76/21676",0.437107075184532,0.588470167098095,0.532393930479027,"BSL1",1
"GO:0042537","GO:0042537","benzene-containing compound metabolic process","1/163","76/21676",0.437107075184532,0.588470167098095,0.532393930479027,"GRI",1
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","1/163","76/21676",0.437107075184532,0.588470167098095,0.532393930479027,"BSL1",1
"GO:0048545","GO:0048545","response to steroid hormone","1/163","76/21676",0.437107075184532,0.588470167098095,0.532393930479027,"BSL1",1
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","1/163","76/21676",0.437107075184532,0.588470167098095,0.532393930479027,"BSL1",1
"GO:0015979","GO:0015979","photosynthesis","2/163","198/21676",0.439826599212592,0.591132882921477,0.534802911974129,"HCF244/GAPB",2
"GO:0005976","GO:0005976","polysaccharide metabolic process","4/163","451/21676",0.440979140566198,0.591684133049259,0.535301632620673,"TBL33/PGI/ATPME44/TBL32",4
"GO:0055065","GO:0055065","metal ion homeostasis","2/163","199/21676",0.442371159219842,0.592554309072629,0.53608888821865,"NA/ATGLR1.1",2
"GO:0006304","GO:0006304","DNA modification","1/163","78/21676",0.445570729121088,0.593845938310213,0.537257436099182,"AtSAC3B",1
"GO:0031123","GO:0031123","RNA 3'-end processing","1/163","78/21676",0.445570729121088,0.593845938310213,0.537257436099182,"AtMTR4",1
"GO:0044106","GO:0044106","cellular amine metabolic process","1/163","78/21676",0.445570729121088,0.593845938310213,0.537257436099182,"CYP98A9",1
"GO:0090696","GO:0090696","post-embryonic plant organ development","2/163","201/21676",0.447441269975268,0.595343392604822,0.538612195647234,"RPT2a/HEN2",2
"GO:0006397","GO:0006397","mRNA processing","3/163","328/21676",0.448927509029311,0.596325374493935,0.539500602956278,"UBL5/ATPTB1/HEN2",3
"GO:0071367","GO:0071367","cellular response to brassinosteroid stimulus","1/163","79/21676",0.449755004107349,0.596430512934371,0.539595722591354,"BSL1",1
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","1/163","80/21676",0.453907892671988,0.598947997449626,0.54187331209535,"ATNOA1",1
"GO:0016036","GO:0016036","cellular response to phosphate starvation","1/163","80/21676",0.453907892671988,0.598947997449626,0.54187331209535,"ATAIG1",1
"GO:0051302","GO:0051302","regulation of cell division","1/163","80/21676",0.453907892671988,0.598947997449626,0.54187331209535,"HUB1",1
"GO:0009259","GO:0009259","ribonucleotide metabolic process","2/163","204/21676",0.454998192218724,0.5993943127245,0.542277097294173,"PGI/ADSS",2
"GO:0010038","GO:0010038","response to metal ion","2/163","206/21676",0.460003442034045,0.604366381540164,0.546775369946526,"ATLAC15/NA",2
"GO:0043094","GO:0043094","cellular metabolic compound salvage","1/163","82/21676",0.462120444756423,0.604366381540164,0.546775369946526,"ATO1",1
"GO:0048440","GO:0048440","carpel development","1/163","82/21676",0.462120444756423,0.604366381540164,0.546775369946526,"ANAC018",1
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","1/163","82/21676",0.462120444756423,0.604366381540164,0.546775369946526,"ATGLR1.1",1
"GO:0000902","GO:0000902","cell morphogenesis","4/163","464/21676",0.462563980852572,0.604366381540164,0.546775369946526,"ATCDC48/BST1/ATKT3/ATKT4",4
"GO:0009110","GO:0009110","vitamin biosynthetic process","1/163","83/21676",0.466180571064874,0.606110791417137,0.548353552295765,"PyrD",1
"GO:0009627","GO:0009627","systemic acquired resistance","1/163","83/21676",0.466180571064874,0.606110791417137,0.548353552295765,"AGD2",1
"GO:0035266","GO:0035266","meristem growth","1/163","83/21676",0.466180571064874,0.606110791417137,0.548353552295765,"RPT2a",1
"GO:0072521","GO:0072521","purine-containing compound metabolic process","2/163","210/21676",0.469933914676923,0.607585780233835,0.549687987136204,"PGI/ADSS",2
"GO:0009873","GO:0009873","ethylene-activated signaling pathway","1/163","84/21676",0.470210236554451,0.607585780233835,0.549687987136204,"NA",1
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","1/163","84/21676",0.470210236554451,0.607585780233835,0.549687987136204,"BST1",1
"GO:0065009","GO:0065009","regulation of molecular function","3/163","339/21676",0.470364399503484,0.607585780233835,0.549687987136204,"CYC3/ATB/CYCP2;1",3
"GO:0009738","GO:0009738","abscisic acid-activated signaling pathway","2/163","213/21676",0.47731048268415,0.614566162680561,0.556003198093092,"AIP2/GLYI4",2
"GO:0019693","GO:0019693","ribose phosphate metabolic process","2/163","213/21676",0.47731048268415,0.614566162680561,0.556003198093092,"PGI/ADSS",2
"GO:0048582","GO:0048582","positive regulation of post-embryonic development","1/163","87/21676",0.482118731007002,0.619755852600937,0.560698354396938,"PGI",1
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","2/163","216/21676",0.484624831686514,0.620777179131849,0.561622357135728,"ATLAC15/GRI",2
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","3/163","347/21676",0.485720920299253,0.620777179131849,0.561622357135728,"ATSAL2/ATLAC15/GRI",3
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","1/163","88/21676",0.486028807751912,0.620777179131849,0.561622357135728,"HUB1",1
"GO:0051052","GO:0051052","regulation of DNA metabolic process","1/163","88/21676",0.486028807751912,0.620777179131849,0.561622357135728,"AtSAC3B",1
"GO:0015994","GO:0015994","chlorophyll metabolic process","1/163","89/21676",0.489909542620193,0.623734673272034,0.564298027063783,"HEMG1",1
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","1/163","89/21676",0.489909542620193,0.623734673272034,0.564298027063783,"ESM1",1
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","1/163","90/21676",0.493761154449206,0.627635789626821,0.56782739997936,"ADSS",1
"GO:0051336","GO:0051336","regulation of hydrolase activity","1/163","91/21676",0.497583860454245,0.630483842260785,0.570404057252377,"ATB",1
"GO:0071369","GO:0071369","cellular response to ethylene stimulus","1/163","91/21676",0.497583860454245,0.630483842260785,0.570404057252377,"NA",1
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","2/163","222/21676",0.499063250261825,0.631354619775674,0.571191857024812,"ATAIG1/ATG8B",2
"GO:0016071","GO:0016071","mRNA metabolic process","4/163","487/21676",0.500015951738466,0.631360773633749,0.571197424472189,"UBL5/MEF13/ATPTB1/HEN2",4
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","1/163","92/21676",0.501377876240484,0.631360773633749,0.571197424472189,"ATPTB1",1
"GO:0006644","GO:0006644","phospholipid metabolic process","2/163","223/21676",0.501444629498322,0.631360773633749,0.571197424472189,"ATNOA1/BST1",2
"GO:0046700","GO:0046700","heterocycle catabolic process","2/163","226/21676",0.508545310219076,0.639147460248454,0.578242105620011,"AtMTR4/HEN2",2
"GO:0016049","GO:0016049","cell growth","4/163","494/21676",0.511197084057592,0.639147460248454,0.578242105620011,"ATCDC48/BST1/ATKT3/ATKT4",4
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","1/163","95/21676",0.512589914434795,0.639147460248454,0.578242105620011,"ADSS",1
"GO:0009063","GO:0009063","cellular amino acid catabolic process","1/163","95/21676",0.512589914434795,0.639147460248454,0.578242105620011,"DELTA-OAT",1
"GO:0048467","GO:0048467","gynoecium development","1/163","95/21676",0.512589914434795,0.639147460248454,0.578242105620011,"ANAC018",1
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","2/163","228/21676",0.513242628053965,0.639147460248454,0.578242105620011,"AtMTR4/HEN2",2
"GO:0071496","GO:0071496","cellular response to external stimulus","2/163","228/21676",0.513242628053965,0.639147460248454,0.578242105620011,"ATAIG1/ATG8B",2
"GO:0030258","GO:0030258","lipid modification","1/163","96/21676",0.516271293608472,0.641916101413342,0.580746918666234,"BST1",1
"GO:0034622","GO:0034622","cellular protein-containing complex assembly","4/163","499/21676",0.519115140996091,0.643444428264206,0.582129608876684,"HCF244/NA/NA/RPT2a",4
"GO:0035556","GO:0035556","intracellular signal transduction","4/163","499/21676",0.519115140996091,0.643444428264206,0.582129608876684,"RALFL17/APRR4/NA/ATGLR1.1",4
"GO:0006766","GO:0006766","vitamin metabolic process","1/163","98/21676",0.523551350348456,0.64592945236489,0.584377831169451,"PyrD",1
"GO:0045165","GO:0045165","cell fate commitment","1/163","98/21676",0.523551350348456,0.64592945236489,0.584377831169451,"YAB2",1
"GO:0045490","GO:0045490","pectin catabolic process","1/163","98/21676",0.523551350348456,0.64592945236489,0.584377831169451,"ATPME44",1
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/163","233/21676",0.524856916012921,0.646539354037555,0.58492961436403,"PGI/ATPME44",2
"GO:0048468","GO:0048468","cell development","3/163","370/21676",0.528638377308459,0.650192572090806,0.588234711592422,"ATCDC48/BST1/ATAIG1",3
"GO:0007267","GO:0007267","cell-cell signaling","1/163","100/21676",0.530722505248848,0.65074744105128,0.588736706227468,"RALFL17",1
"GO:0010941","GO:0010941","regulation of cell death","1/163","100/21676",0.530722505248848,0.65074744105128,0.588736706227468,"GRI",1
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","2/163","236/21676",0.531736188903078,0.650988851852155,0.58895511261801,"UBL5/ATPTB1",2
"GO:0006605","GO:0006605","protein targeting","2/163","238/21676",0.536284849196984,0.652646036070288,0.590454381176976,"NA/NA",2
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","1/163","102/21676",0.537786377458112,0.652646036070288,0.590454381176976,"HEMG1",1
"GO:0055076","GO:0055076","transition metal ion homeostasis","1/163","102/21676",0.537786377458112,0.652646036070288,0.590454381176976,"NA",1
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","1/163","102/21676",0.537786377458112,0.652646036070288,0.590454381176976,"ADSS",1
"GO:0080147","GO:0080147","root hair cell development","1/163","102/21676",0.537786377458112,0.652646036070288,0.590454381176976,"ATAIG1",1
"GO:2000026","GO:2000026","regulation of multicellular organismal development","3/163","376/21676",0.539508709127041,0.652646036070288,0.590454381176976,"PGI/EID1/ANAC018",3
"GO:0019439","GO:0019439","aromatic compound catabolic process","2/163","240/21676",0.540803336074294,0.652646036070288,0.590454381176976,"AtMTR4/HEN2",2
"GO:0006839","GO:0006839","mitochondrial transport","1/163","103/21676",0.541278581985521,0.652646036070288,0.590454381176976,"ATUCP2",1
"GO:0009734","GO:0009734","auxin-activated signaling pathway","1/163","103/21676",0.541278581985521,0.652646036070288,0.590454381176976,"TET16",1
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","1/163","103/21676",0.541278581985521,0.652646036070288,0.590454381176976,"HEMG1",1
"GO:0009699","GO:0009699","phenylpropanoid biosynthetic process","1/163","104/21676",0.544744562198582,0.654514077690329,0.592144414208381,"ATLAC15",1
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process","1/163","104/21676",0.544744562198582,0.654514077690329,0.592144414208381,"PGI",1
"GO:0071456","GO:0071456","cellular response to hypoxia","2/163","242/21676",0.545291527711893,0.654514077690329,0.592144414208381,"CYP82C2/UBP1C",2
"GO:0009658","GO:0009658","chloroplast organization","2/163","243/21676",0.54752422758107,0.654933037613454,0.592523450789429,"PDE225/PDV2",2
"GO:0000209","GO:0000209","protein polyubiquitination","1/163","105/21676",0.548184513819277,0.654933037613454,0.592523450789429,"ARI9",1
"GO:0015931","GO:0015931","nucleobase-containing compound transport","1/163","105/21676",0.548184513819277,0.654933037613454,0.592523450789429,"AtSAC3B",1
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","2/163","244/21676",0.549749312626601,0.654933037613454,0.592523450789429,"CYP82C2/UBP1C",2
"GO:0071453","GO:0071453","cellular response to oxygen levels","2/163","244/21676",0.549749312626601,0.654933037613454,0.592523450789429,"CYP82C2/UBP1C",2
"GO:0044282","GO:0044282","small molecule catabolic process","2/163","246/21676",0.55417658939627,0.656268136821995,0.593731326319839,"ATSAL2/DELTA-OAT",2
"GO:0071215","GO:0071215","cellular response to abscisic acid stimulus","2/163","246/21676",0.55417658939627,0.656268136821995,0.593731326319839,"AIP2/GLYI4",2
"GO:0097306","GO:0097306","cellular response to alcohol","2/163","246/21676",0.55417658939627,0.656268136821995,0.593731326319839,"AIP2/GLYI4",2
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","2/163","246/21676",0.55417658939627,0.656268136821995,0.593731326319839,"AGD2/DELTA-OAT",2
"GO:0009741","GO:0009741","response to brassinosteroid","1/163","107/21676",0.554987106923494,0.656268136821995,0.593731326319839,"BSL1",1
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","2/163","249/21676",0.560760103939874,0.662112300503822,0.599018590563453,"AtMTR4/HEN2",2
"GO:0015698","GO:0015698","inorganic anion transport","1/163","110/21676",0.56500059228183,0.666132355101507,0.602655567911949,"ATCLC-E",1
"GO:0055080","GO:0055080","cation homeostasis","2/163","253/21676",0.569430568686494,0.670363608926345,0.606483618985071,"NA/ATGLR1.1",2
"GO:0009735","GO:0009735","response to cytokinin","1/163","112/21676",0.571551513039047,0.671868076537051,0.607844723539431,"AtKFB50",1
"GO:0009117","GO:0009117","nucleotide metabolic process","2/163","255/21676",0.573719559947196,0.673423400998403,0.609251838716114,"PGI/ADSS",2
"GO:0006364","GO:0006364","rRNA processing","2/163","256/21676",0.575852471660021,0.674932970460348,0.610617558958381,"AtMTR4/HEN2",2
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","1/163","114/21676",0.578004375667578,0.676460333931071,0.611999377590681,"ADSS",1
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","2/163","262/21676",0.588487448939245,0.686712294003775,0.621274412458015,"UBL5/ATPTB1",2
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","2/163","262/21676",0.588487448939245,0.686712294003775,0.621274412458015,"UBL5/ATPTB1",2
"GO:0006913","GO:0006913","nucleocytoplasmic transport","1/163","118/21676",0.590621740437467,0.68719055055279,0.621707095197334,"AtSAC3B",1
"GO:0051169","GO:0051169","nuclear transport","1/163","118/21676",0.590621740437467,0.68719055055279,0.621707095197334,"AtSAC3B",1
"GO:0010256","GO:0010256","endomembrane system organization","1/163","119/21676",0.593717048736414,0.688780913890716,0.623145910341597,"KAKU4",1
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","1/163","119/21676",0.593717048736414,0.688780913890716,0.623145910341597,"ADSS",1
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process","2/163","265/21676",0.594700318151132,0.688918827858215,0.623270682272836,"PGI/ADSS",2
"GO:0001666","GO:0001666","response to hypoxia","2/163","268/21676",0.600843369464376,0.693013264056596,0.62697495328372,"CYP82C2/UBP1C",2
"GO:0010817","GO:0010817","regulation of hormone levels","2/163","268/21676",0.600843369464376,0.693013264056596,0.62697495328372,"AGO1/SPL2",2
"GO:0016072","GO:0016072","rRNA metabolic process","2/163","268/21676",0.600843369464376,0.693013264056596,0.62697495328372,"AtMTR4/HEN2",2
"GO:0098771","GO:0098771","inorganic ion homeostasis","2/163","269/21676",0.602875535843211,0.693793466727758,0.627680809230026,"NA/ATGLR1.1",2
"GO:0006520","GO:0006520","cellular amino acid metabolic process","3/163","413/21676",0.603260818622756,0.693793466727758,0.627680809230026,"TAR4/AGD2/DELTA-OAT",3
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","1/163","124/21676",0.608848128865331,0.696585344731384,0.630206644840518,"ARI9",1
"GO:0071365","GO:0071365","cellular response to auxin stimulus","1/163","124/21676",0.608848128865331,0.696585344731384,0.630206644840518,"TET16",1
"GO:0036293","GO:0036293","response to decreased oxygen levels","2/163","272/21676",0.608925491250282,0.696585344731384,0.630206644840518,"CYP82C2/UBP1C",2
"GO:0070482","GO:0070482","response to oxygen levels","2/163","273/21676",0.610926633317851,0.696585344731384,0.630206644840518,"CYP82C2/UBP1C",2
"GO:0016143","GO:0016143","S-glycoside metabolic process","1/163","125/21676",0.611806450830575,0.696585344731384,0.630206644840518,"ESM1",1
"GO:0019757","GO:0019757","glycosinolate metabolic process","1/163","125/21676",0.611806450830575,0.696585344731384,0.630206644840518,"ESM1",1
"GO:0019760","GO:0019760","glucosinolate metabolic process","1/163","125/21676",0.611806450830575,0.696585344731384,0.630206644840518,"ESM1",1
"GO:0006417","GO:0006417","regulation of translation","1/163","126/21676",0.61474253493408,0.697126338143905,0.630696086150135,"ATPTB1",1
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation","2/163","275/21676",0.614905665891048,0.697126338143905,0.630696086150135,"ATCDC48/BST1",2
"GO:0031347","GO:0031347","regulation of defense response","2/163","275/21676",0.614905665891048,0.697126338143905,0.630696086150135,"ATCDC48/ATWRKY53",2
"GO:0009308","GO:0009308","amine metabolic process","1/163","128/21676",0.620548652878348,0.699845059618539,0.633155736430957,"CYP98A9",1
"GO:0009606","GO:0009606","tropism","1/163","128/21676",0.620548652878348,0.699845059618539,0.633155736430957,"PKS2",1
"GO:0010087","GO:0010087","phloem or xylem histogenesis","1/163","128/21676",0.620548652878348,0.699845059618539,0.633155736430957,"NA",1
"GO:0072594","GO:0072594","establishment of protein localization to organelle","2/163","278/21676",0.620816131932631,0.699845059618539,0.633155736430957,"NA/NA",2
"GO:0019684","GO:0019684","photosynthesis, light reaction","1/163","130/21676",0.626267797061928,0.703999202056921,0.636914024181458,"HCF244",1
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","1/163","130/21676",0.626267797061928,0.703999202056921,0.636914024181458,"ATPTB1",1
"GO:0032270","GO:0032270","positive regulation of cellular protein metabolic process","1/163","132/21676",0.631901262401138,0.709331417089729,0.64173812415831,"ARI9",1
"GO:0048878","GO:0048878","chemical homeostasis","3/163","434/21676",0.63678161762125,0.713804429316647,0.64578489609972,"RPT5B/NA/ATGLR1.1",3
"GO:0090558","GO:0090558","plant epidermis development","2/163","289/21676",0.641893441560423,0.718523978825361,0.650054712402262,"BST1/ATAIG1",2
"GO:0048573","GO:0048573","photoperiodism, flowering","1/163","136/21676",0.642916240686025,0.718659528508783,0.650177345345726,"EID1",1
"GO:0051094","GO:0051094","positive regulation of developmental process","1/163","137/21676",0.6456184065527,0.720669285745801,0.651995589692761,"PGI",1
"GO:0050801","GO:0050801","ion homeostasis","2/163","293/21676",0.649327491085761,0.723795818734757,0.654824190495026,"NA/ATGLR1.1",2
"GO:0010564","GO:0010564","regulation of cell cycle process","1/163","141/21676",0.656225347214487,0.730463130907746,0.660856164131025,"HUB1",1
"GO:0000272","GO:0000272","polysaccharide catabolic process","1/163","143/21676",0.661409883282176,0.733162276739769,0.663298104162639,"ATPME44",1
"GO:0048527","GO:0048527","lateral root development","1/163","143/21676",0.661409883282176,0.733162276739769,0.663298104162639,"RPT2a",1
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","1/163","143/21676",0.661409883282176,0.733162276739769,0.663298104162639,"UBP1C",1
"GO:0006066","GO:0006066","alcohol metabolic process","1/163","148/21676",0.674033741687752,0.745083068134727,0.674082944822411,"ATSAL2",1
"GO:0009165","GO:0009165","nucleotide biosynthetic process","1/163","148/21676",0.674033741687752,0.745083068134727,0.674082944822411,"ADSS",1
"GO:0009648","GO:0009648","photoperiodism","1/163","149/21676",0.676501806538407,0.746775539904585,0.675614138327466,"EID1",1
"GO:0008654","GO:0008654","phospholipid biosynthetic process","1/163","150/21676",0.678951298131952,0.748442855617103,0.677122572934974,"ATNOA1",1
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","1/163","151/21676",0.681382355383856,0.750085272432228,0.678608481299711,"ADSS",1
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","1/163","152/21676",0.683795116177,0.751703044955958,0.680072093765873,"BST1",1
"GO:0051239","GO:0051239","regulation of multicellular organismal process","3/163","467/21676",0.685395815707059,0.752424883083369,0.680725146816494,"PGI/EID1/ANAC018",3
"GO:0034660","GO:0034660","ncRNA metabolic process","3/163","468/21676",0.68679095274208,0.752919380103766,0.681172522447441,"AGO10/AtMTR4/HEN2",3
"GO:0008380","GO:0008380","RNA splicing","2/163","317/21676",0.691393135976463,0.756923529358848,0.684795110098145,"UBL5/ATPTB1",2
"GO:0048528","GO:0048528","post-embryonic root development","1/163","156/21676",0.693265916704573,0.757932696314877,0.685708111966837,"RPT2a",1
"GO:0046395","GO:0046395","carboxylic acid catabolic process","1/163","159/21676",0.700183509700365,0.76444692771396,0.691601592133742,"DELTA-OAT",1
"GO:0009909","GO:0009909","regulation of flower development","1/163","160/21676",0.702454741187972,0.764831186785265,0.69194923456106,"PGI",1
"GO:0031329","GO:0031329","regulation of cellular catabolic process","1/163","160/21676",0.702454741187972,0.764831186785265,0.69194923456106,"ARI9",1
"GO:0009651","GO:0009651","response to salt stress","3/163","483/21676",0.707169357845089,0.768914022104415,0.695643010158521,"PP2CG1/ATNOA1/DELTA-OAT",3
"GO:0033365","GO:0033365","protein localization to organelle","2/163","329/21676",0.710831124686113,0.77032858414761,0.696922776386599,"NA/NA",2
"GO:0006486","GO:0006486","protein glycosylation","1/163","164/21676",0.711369934670817,0.77032858414761,0.696922776386599,"GALT29A",1
"GO:0043413","GO:0043413","macromolecule glycosylation","1/163","164/21676",0.711369934670817,0.77032858414761,0.696922776386599,"GALT29A",1
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","1/163","165/21676",0.7135569326556,0.771510368772938,0.697991946918659,"GALT29A",1
"GO:0010876","GO:0010876","lipid localization","1/163","166/21676",0.71572746029156,0.771510368772938,0.697991946918659,"AtCLO1",1
"GO:0042592","GO:0042592","homeostatic process","3/163","490/21676",0.716328978484801,0.771510368772938,0.697991946918659,"RPT5B/NA/ATGLR1.1",3
"GO:0051640","GO:0051640","organelle localization","1/163","167/21676",0.717881640857459,0.771510368772938,0.697991946918659,"DELTA-OAT",1
"GO:0016054","GO:0016054","organic acid catabolic process","1/163","168/21676",0.720019596715018,0.771510368772938,0.697991946918659,"DELTA-OAT",1
"GO:0045488","GO:0045488","pectin metabolic process","1/163","168/21676",0.720019596715018,0.771510368772938,0.697991946918659,"ATPME44",1
"GO:0009856","GO:0009856","pollination","2/163","336/21676",0.721693566626705,0.771510368772938,0.697991946918659,"ATCDC48/ATPTB1",2
